user_id,date_res,weekday,time_res,wt_yes,hbefore_bt_yes,bt_yes,wt_today,sleep_qual
66,2020-06-11,do,2020-06-11T07:19:50Z,2020-06-10T06:40:00Z,2020-06-10T21:15:00Z,2020-06-10T22:15:00Z,2020-06-11T06:48:00Z,7
66,2020-06-12,vr,2020-06-12T07:45:25Z,2020-06-11T06:48:00Z,2020-06-11T21:00:00Z,2020-06-11T22:00:00Z,2020-06-12T07:30:00Z,7
66,2020-06-13,za,2020-06-13T11:09:33Z,2020-06-12T07:30:00Z,2020-06-12T21:30:00Z,2020-06-12T22:30:00Z,2020-06-13T06:00:00Z,4
66,2020-06-14,zo,2020-06-14T10:51:48Z,2020-06-13T06:00:00Z,2020-06-13T21:00:00Z,2020-06-13T22:00:00Z,2020-06-14T10:15:00Z,7
66,2020-06-16,di,2020-06-16T07:35:15Z,2020-06-15T06:40:00Z,2020-06-15T20:30:00Z,2020-06-15T21:30:00Z,2020-06-16T06:50:00Z,7
66,2020-06-17,wo,2020-06-17T07:28:35Z,2020-06-16T06:50:00Z,2020-06-16T20:15:00Z,2020-06-16T21:15:00Z,2020-06-17T07:09:00Z,7
66,2020-06-18,do,2020-06-18T07:35:42Z,2020-06-17T07:09:00Z,2020-06-17T21:07:00Z,2020-06-17T22:07:00Z,2020-06-18T07:18:00Z,7
66,2020-06-19,vr,2020-06-19T07:20:13Z,2020-06-18T07:18:00Z,2020-06-18T20:45:00Z,2020-06-18T21:45:00Z,2020-06-19T06:50:00Z,7
66,2020-06-20,za,2020-06-20T10:53:42Z,2020-06-19T06:50:00Z,2020-06-19T21:15:00Z,2020-06-19T22:15:00Z,2020-06-20T08:30:00Z,7
66,2020-06-21,zo,2020-06-21T10:35:31Z,2020-06-20T08:30:00Z,2020-06-20T22:00:00Z,2020-06-20T23:00:00Z,2020-06-21T10:00:00Z,7
66,2020-06-22,ma,2020-06-22T08:05:43Z,2020-06-21T10:00:00Z,2020-06-21T21:00:00Z,2020-06-21T22:00:00Z,2020-06-22T07:50:00Z,6
68,2020-06-02,di,2020-06-02T08:05:45Z,2020-06-01T06:19:00Z,2020-06-01T22:48:00Z,2020-06-01T23:48:00Z,2020-06-02T07:52:00Z,6
68,2020-06-04,do,2020-06-04T07:36:28Z,2020-06-03T06:19:00Z,2020-06-03T22:45:00Z,2020-06-03T23:45:00Z,2020-06-04T06:38:00Z,6
68,2020-06-08,ma,2020-06-08T08:06:06Z,2020-06-07T09:23:00Z,2020-06-07T21:48:00Z,2020-06-07T22:48:00Z,2020-06-08T08:04:00Z,6
68,2020-06-09,di,2020-06-09T07:17:52Z,2020-06-08T08:04:00Z,2020-06-08T22:58:00Z,2020-06-08T23:58:00Z,2020-06-09T06:30:00Z,6
68,2020-06-12,vr,2020-06-12T07:25:18Z,2020-06-11T06:19:00Z,2020-06-11T22:30:00Z,2020-06-11T23:30:00Z,2020-06-12T06:30:00Z,6
68,2020-06-14,zo,2020-06-14T11:00:29Z,2020-06-13T09:23:00Z,2020-06-14T00:01:00Z,2020-06-14T01:01:00Z,2020-06-14T10:00:00Z,7
68,2020-06-20,za,2020-06-20T11:08:15Z,2020-06-19T06:19:00Z,2020-06-20T00:00:00Z,2020-06-20T01:00:00Z,2020-06-20T09:30:00Z,7
70,2020-06-02,di,2020-06-02T08:04:55Z,2020-06-01T07:22:00Z,2020-06-01T20:00:00Z,2020-06-01T21:00:00Z,2020-06-02T07:45:00Z,5
70,2020-06-03,wo,2020-06-03T08:15:22Z,2020-06-02T07:45:00Z,2020-06-02T20:00:00Z,2020-06-02T21:00:00Z,2020-06-03T07:30:00Z,6
70,2020-06-04,do,2020-06-04T08:00:46Z,2020-06-03T07:30:00Z,2020-06-03T19:59:00Z,2020-06-03T20:59:00Z,2020-06-04T07:40:00Z,5
70,2020-06-06,za,2020-06-06T10:43:00Z,2020-06-05T07:22:00Z,2020-06-05T22:45:00Z,2020-06-05T23:45:00Z,2020-06-06T10:34:00Z,6
70,2020-06-08,ma,2020-06-08T07:55:07Z,2020-06-07T09:41:00Z,2020-06-07T20:00:00Z,2020-06-07T21:00:00Z,2020-06-08T07:15:00Z,5
70,2020-06-10,wo,2020-06-10T08:01:54Z,2020-06-09T07:22:00Z,2020-06-09T20:00:00Z,2020-06-09T21:00:00Z,2020-06-10T07:45:00Z,5
70,2020-06-12,vr,2020-06-12T08:04:05Z,2020-06-11T07:22:00Z,2020-06-11T20:00:00Z,2020-06-11T21:00:00Z,2020-06-12T07:45:00Z,5
70,2020-06-15,ma,2020-06-15T07:49:01Z,2020-06-14T09:41:00Z,2020-06-14T20:00:00Z,2020-06-14T21:00:00Z,2020-06-15T07:30:00Z,5
70,2020-06-16,di,2020-06-16T08:07:53Z,2020-06-15T07:30:00Z,2020-06-15T20:10:00Z,2020-06-15T21:10:00Z,2020-06-16T07:40:00Z,5
70,2020-06-17,wo,2020-06-17T08:05:40Z,2020-06-16T07:40:00Z,2020-06-16T20:04:00Z,2020-06-16T21:04:00Z,2020-06-17T07:14:00Z,5
70,2020-06-18,do,2020-06-18T07:56:17Z,2020-06-17T07:14:00Z,2020-06-17T20:08:00Z,2020-06-17T21:08:00Z,2020-06-18T07:45:00Z,5
70,2020-06-20,za,2020-06-20T10:50:28Z,2020-06-19T07:22:00Z,2020-06-19T20:44:00Z,2020-06-19T21:44:00Z,2020-06-20T09:50:00Z,5
70,2020-06-21,zo,2020-06-21T10:55:05Z,2020-06-20T09:50:00Z,2020-06-20T22:00:00Z,2020-06-20T23:00:00Z,2020-06-21T09:54:00Z,4
71,2020-06-03,wo,2020-06-03T08:11:59Z,2020-06-02T07:22:00Z,2020-06-02T22:00:00Z,2020-06-02T23:00:00Z,2020-06-03T08:00:00Z,4
71,2020-06-04,do,2020-06-04T08:10:12Z,2020-06-03T08:00:00Z,2020-06-03T22:00:00Z,2020-06-03T23:00:00Z,2020-06-04T08:00:00Z,5
71,2020-06-05,vr,2020-06-05T07:24:11Z,2020-06-04T08:00:00Z,2020-06-04T22:00:00Z,2020-06-04T23:00:00Z,2020-06-05T07:00:00Z,3
71,2020-06-06,za,2020-06-06T11:17:11Z,2020-06-05T07:00:00Z,2020-06-06T00:30:00Z,2020-06-06T01:30:00Z,2020-06-06T10:00:00Z,6
71,2020-06-10,wo,2020-06-10T08:13:14Z,2020-06-09T07:22:00Z,2020-06-09T22:00:00Z,2020-06-09T23:00:00Z,2020-06-10T07:24:00Z,6
71,2020-06-11,do,2020-06-11T07:58:42Z,2020-06-10T07:24:00Z,2020-06-10T22:00:00Z,2020-06-10T23:00:00Z,2020-06-11T07:58:00Z,4
71,2020-06-12,vr,2020-06-12T08:07:19Z,2020-06-11T07:58:00Z,2020-06-11T22:00:00Z,2020-06-11T23:00:00Z,2020-06-12T08:06:00Z,4
71,2020-06-14,zo,2020-06-14T10:51:36Z,2020-06-13T09:59:00Z,2020-06-14T00:00:00Z,2020-06-14T01:00:00Z,2020-06-14T10:04:00Z,4
71,2020-06-17,wo,2020-06-17T08:20:32Z,2020-06-16T07:22:00Z,2020-06-16T21:30:00Z,2020-06-16T22:30:00Z,2020-06-17T08:03:00Z,3
71,2020-06-18,do,2020-06-18T07:25:34Z,2020-06-17T08:03:00Z,2020-06-17T22:00:00Z,2020-06-17T23:00:00Z,2020-06-18T07:25:00Z,4
71,2020-06-19,vr,2020-06-19T07:59:42Z,2020-06-18T07:25:00Z,2020-06-18T22:00:00Z,2020-06-18T23:00:00Z,2020-06-19T07:59:00Z,4
72,2020-06-02,di,2020-06-02T07:37:52Z,2020-06-01T06:55:00Z,2020-06-01T21:34:00Z,2020-06-01T22:34:00Z,2020-06-02T06:34:00Z,7
72,2020-06-03,wo,2020-06-03T07:25:46Z,2020-06-02T06:34:00Z,2020-06-02T20:30:00Z,2020-06-02T21:30:00Z,2020-06-03T07:00:00Z,7
72,2020-06-05,vr,2020-06-05T07:16:06Z,2020-06-04T06:55:00Z,2020-06-04T21:15:00Z,2020-06-04T22:15:00Z,2020-06-05T07:10:00Z,4
72,2020-06-07,zo,2020-06-07T10:40:22Z,2020-06-06T08:30:00Z,2020-06-07T00:00:00Z,2020-06-07T01:00:00Z,2020-06-07T08:30:00Z,7
72,2020-06-08,ma,2020-06-08T07:15:41Z,2020-06-07T08:30:00Z,2020-06-07T23:15:00Z,2020-06-08T00:15:00Z,2020-06-08T07:15:00Z,4
72,2020-06-10,wo,2020-06-10T08:08:06Z,2020-06-09T06:55:00Z,2020-06-09T22:07:00Z,2020-06-09T23:07:00Z,2020-06-10T08:07:00Z,4
72,2020-06-11,do,2020-06-11T07:17:03Z,2020-06-10T08:07:00Z,2020-06-10T23:16:00Z,2020-06-11T00:16:00Z,2020-06-11T07:16:00Z,4
72,2020-06-15,ma,2020-06-15T07:25:07Z,2020-06-14T08:30:00Z,2020-06-14T23:24:00Z,2020-06-15T00:24:00Z,2020-06-15T07:24:00Z,4
72,2020-06-16,di,2020-06-16T07:22:40Z,2020-06-15T07:24:00Z,2020-06-15T22:00:00Z,2020-06-15T23:00:00Z,2020-06-16T07:20:00Z,4
72,2020-06-17,wo,2020-06-17T07:17:32Z,2020-06-16T07:20:00Z,2020-06-16T17:16:00Z,2020-06-16T18:16:00Z,2020-06-17T07:16:00Z,3
72,2020-06-18,do,2020-06-18T07:30:33Z,2020-06-17T07:16:00Z,2020-06-17T19:29:00Z,2020-06-17T20:29:00Z,2020-06-18T07:20:00Z,4
72,2020-06-22,ma,2020-06-22T07:52:03Z,2020-06-21T08:30:00Z,2020-06-22T00:51:00Z,2020-06-22T01:51:00Z,2020-06-22T07:51:00Z,4
79,2020-06-02,di,2020-06-02T07:48:40Z,2020-06-01T07:04:00Z,2020-06-01T21:45:00Z,2020-06-01T22:45:00Z,2020-06-02T07:45:00Z,7
79,2020-06-03,wo,2020-06-03T07:20:08Z,2020-06-02T07:45:00Z,2020-06-02T21:55:00Z,2020-06-02T22:55:00Z,2020-06-03T07:02:00Z,7
79,2020-06-04,do,2020-06-04T07:35:34Z,2020-06-03T07:02:00Z,2020-06-03T22:13:00Z,2020-06-03T23:13:00Z,2020-06-04T07:34:00Z,6
79,2020-06-05,vr,2020-06-05T07:21:12Z,2020-06-04T07:34:00Z,2020-06-04T22:18:00Z,2020-06-04T23:18:00Z,2020-06-05T07:05:00Z,7
79,2020-06-07,zo,2020-06-07T10:49:16Z,2020-06-06T07:26:00Z,2020-06-07T00:55:00Z,2020-06-07T01:55:00Z,2020-06-07T08:32:00Z,7
79,2020-06-08,ma,2020-06-08T07:34:01Z,2020-06-07T08:32:00Z,2020-06-07T22:10:00Z,2020-06-07T23:10:00Z,2020-06-08T07:15:00Z,7
79,2020-06-09,di,2020-06-09T07:51:02Z,2020-06-08T07:15:00Z,2020-06-08T22:50:00Z,2020-06-08T23:50:00Z,2020-06-09T07:48:00Z,7
79,2020-06-10,wo,2020-06-10T07:41:23Z,2020-06-09T07:48:00Z,2020-06-09T22:23:00Z,2020-06-09T23:23:00Z,2020-06-10T07:39:00Z,7
79,2020-06-11,do,2020-06-11T07:16:07Z,2020-06-10T07:39:00Z,2020-06-10T22:15:00Z,2020-06-10T23:15:00Z,2020-06-11T07:05:00Z,7
79,2020-06-12,vr,2020-06-12T07:40:47Z,2020-06-11T07:05:00Z,2020-06-11T22:41:00Z,2020-06-11T23:41:00Z,2020-06-12T07:35:00Z,7
79,2020-06-14,zo,2020-06-14T11:06:52Z,2020-06-13T07:26:00Z,2020-06-14T00:11:00Z,2020-06-14T01:11:00Z,2020-06-14T08:06:00Z,7
79,2020-06-15,ma,2020-06-15T07:16:56Z,2020-06-14T08:06:00Z,2020-06-14T22:16:00Z,2020-06-14T23:16:00Z,2020-06-15T06:59:00Z,7
79,2020-06-16,di,2020-06-16T07:16:41Z,2020-06-15T06:59:00Z,2020-06-15T22:13:00Z,2020-06-15T23:13:00Z,2020-06-16T07:05:00Z,7
79,2020-06-17,wo,2020-06-17T07:43:34Z,2020-06-16T07:05:00Z,2020-06-16T22:42:00Z,2020-06-16T23:42:00Z,2020-06-17T07:37:00Z,7
79,2020-06-18,do,2020-06-18T07:19:41Z,2020-06-17T07:37:00Z,2020-06-17T22:13:00Z,2020-06-17T23:13:00Z,2020-06-18T07:12:00Z,7
79,2020-06-19,vr,2020-06-19T07:27:26Z,2020-06-18T07:12:00Z,2020-06-18T21:37:00Z,2020-06-18T22:37:00Z,2020-06-19T07:11:00Z,7
79,2020-06-21,zo,2020-06-21T10:31:37Z,2020-06-20T07:26:00Z,2020-06-21T01:30:00Z,2020-06-21T02:30:00Z,2020-06-21T07:24:00Z,5
79,2020-06-22,ma,2020-06-22T07:50:56Z,2020-06-21T07:24:00Z,2020-06-21T22:45:00Z,2020-06-21T23:45:00Z,2020-06-22T07:48:00Z,6
86,2020-06-02,di,2020-06-02T07:16:50Z,2020-06-01T05:10:00Z,2020-06-01T21:10:00Z,2020-06-01T22:10:00Z,2020-06-02T05:00:00Z,4
86,2020-06-18,do,2020-06-18T07:34:56Z,2020-06-17T05:10:00Z,2020-06-17T21:30:00Z,2020-06-17T22:30:00Z,2020-06-18T06:50:00Z,7
86,2020-06-22,ma,2020-06-22T08:15:15Z,2020-06-21T00:00:00Z,2020-06-21T21:00:00Z,2020-06-21T22:00:00Z,2020-06-22T07:00:00Z,7
88,2020-06-03,wo,2020-06-03T07:22:36Z,2020-06-02T07:12:00Z,2020-06-02T22:15:00Z,2020-06-02T23:15:00Z,2020-06-03T07:15:00Z,5
88,2020-06-07,zo,2020-06-07T10:37:03Z,2020-06-06T09:17:00Z,2020-06-06T22:45:00Z,2020-06-06T23:45:00Z,2020-06-07T09:30:00Z,6
88,2020-06-08,ma,2020-06-08T07:24:46Z,2020-06-07T09:30:00Z,2020-06-07T22:00:00Z,2020-06-07T23:00:00Z,2020-06-08T07:17:00Z,6
88,2020-06-11,do,2020-06-11T07:37:08Z,2020-06-10T07:12:00Z,2020-06-10T21:30:00Z,2020-06-10T22:30:00Z,2020-06-11T07:23:00Z,5
88,2020-06-13,za,2020-06-13T10:37:40Z,2020-06-12T07:12:00Z,2020-06-12T22:30:00Z,2020-06-12T23:30:00Z,2020-06-13T10:00:00Z,5
88,2020-06-14,zo,2020-06-14T11:15:06Z,2020-06-13T10:00:00Z,2020-06-14T00:30:00Z,2020-06-14T01:30:00Z,2020-06-14T11:00:00Z,5
88,2020-06-16,di,2020-06-16T08:20:04Z,2020-06-15T07:12:00Z,2020-06-15T22:43:00Z,2020-06-15T23:43:00Z,2020-06-16T08:00:00Z,5
88,2020-06-17,wo,2020-06-17T08:20:54Z,2020-06-16T08:00:00Z,2020-06-16T21:45:00Z,2020-06-16T22:45:00Z,2020-06-17T08:05:00Z,6
88,2020-06-18,do,2020-06-18T08:27:48Z,2020-06-17T08:05:00Z,2020-06-17T21:15:00Z,2020-06-17T22:15:00Z,2020-06-18T08:10:00Z,6
88,2020-06-19,vr,2020-06-19T07:19:52Z,2020-06-18T08:10:00Z,2020-06-18T21:45:00Z,2020-06-18T22:45:00Z,2020-06-19T07:15:00Z,6
88,2020-06-20,za,2020-06-20T11:09:42Z,2020-06-19T07:15:00Z,2020-06-19T23:00:00Z,2020-06-20T00:00:00Z,2020-06-20T09:30:00Z,5
90,2020-06-02,di,2020-06-02T07:22:18Z,2020-06-01T07:02:00Z,2020-06-01T21:00:00Z,2020-06-01T22:00:00Z,2020-06-02T07:19:00Z,7
90,2020-06-03,wo,2020-06-03T07:17:15Z,2020-06-02T07:19:00Z,2020-06-02T21:15:00Z,2020-06-02T22:15:00Z,2020-06-03T07:00:00Z,7
90,2020-06-04,do,2020-06-04T07:22:06Z,2020-06-03T07:00:00Z,2020-06-03T21:00:00Z,2020-06-03T22:00:00Z,2020-06-04T07:20:00Z,7
90,2020-06-05,vr,2020-06-05T07:16:59Z,2020-06-04T07:20:00Z,2020-06-04T21:20:00Z,2020-06-04T22:20:00Z,2020-06-05T07:10:00Z,7
90,2020-06-06,za,2020-06-06T10:46:58Z,2020-06-05T07:10:00Z,2020-06-06T00:00:00Z,2020-06-06T01:00:00Z,2020-06-06T08:30:00Z,7
90,2020-06-07,zo,2020-06-07T10:55:06Z,2020-06-06T08:30:00Z,2020-06-06T23:11:00Z,2020-06-07T00:11:00Z,2020-06-07T09:10:00Z,7
90,2020-06-08,ma,2020-06-08T07:17:51Z,2020-06-07T09:10:00Z,2020-06-07T21:30:00Z,2020-06-07T22:30:00Z,2020-06-08T07:00:00Z,7
90,2020-06-09,di,2020-06-09T07:23:15Z,2020-06-08T07:00:00Z,2020-06-09T00:00:00Z,2020-06-09T01:00:00Z,2020-06-09T07:22:00Z,7
90,2020-06-10,wo,2020-06-10T08:02:46Z,2020-06-09T07:22:00Z,2020-06-09T22:01:00Z,2020-06-09T23:01:00Z,2020-06-10T08:01:00Z,7
90,2020-06-11,do,2020-06-11T07:27:15Z,2020-06-10T08:01:00Z,2020-06-10T21:30:00Z,2020-06-10T22:30:00Z,2020-06-11T07:26:00Z,7
90,2020-06-12,vr,2020-06-12T07:38:23Z,2020-06-11T07:26:00Z,2020-06-11T21:00:00Z,2020-06-11T22:00:00Z,2020-06-12T07:37:00Z,7
90,2020-06-14,zo,2020-06-14T11:07:23Z,2020-06-13T08:08:00Z,2020-06-13T23:06:00Z,2020-06-14T00:06:00Z,2020-06-14T09:00:00Z,7
90,2020-06-15,ma,2020-06-15T07:19:34Z,2020-06-14T09:00:00Z,2020-06-14T21:00:00Z,2020-06-14T22:00:00Z,2020-06-15T07:19:00Z,7
90,2020-06-16,di,2020-06-16T07:24:24Z,2020-06-15T07:19:00Z,2020-06-15T21:00:00Z,2020-06-15T22:00:00Z,2020-06-16T07:23:00Z,7
90,2020-06-17,wo,2020-06-17T07:16:27Z,2020-06-16T07:23:00Z,2020-06-16T21:00:00Z,2020-06-16T22:00:00Z,2020-06-17T07:07:00Z,7
90,2020-06-18,do,2020-06-18T08:01:15Z,2020-06-17T07:07:00Z,2020-06-17T21:00:00Z,2020-06-17T22:00:00Z,2020-06-18T08:00:00Z,7
90,2020-06-19,vr,2020-06-19T07:15:55Z,2020-06-18T08:00:00Z,2020-06-18T20:00:00Z,2020-06-18T21:00:00Z,2020-06-19T07:01:00Z,7
90,2020-06-20,za,2020-06-20T10:38:04Z,2020-06-19T07:01:00Z,2020-06-19T22:00:00Z,2020-06-19T23:00:00Z,2020-06-20T08:00:00Z,7
94,2020-06-02,di,2020-06-02T07:40:25Z,2020-06-01T06:30:00Z,2020-06-02T00:38:00Z,2020-06-02T01:38:00Z,2020-06-02T07:30:00Z,1
94,2020-06-03,wo,2020-06-03T07:38:13Z,2020-06-02T07:30:00Z,2020-06-03T00:00:00Z,2020-06-03T01:00:00Z,2020-06-03T07:30:00Z,3
94,2020-06-04,do,2020-06-04T07:18:49Z,2020-06-03T07:30:00Z,2020-06-04T00:00:00Z,2020-06-04T01:00:00Z,2020-06-04T06:40:00Z,5
94,2020-06-07,zo,2020-06-07T10:40:09Z,2020-06-06T09:29:00Z,2020-06-06T23:15:00Z,2020-06-07T00:15:00Z,2020-06-07T09:34:00Z,4
94,2020-06-08,ma,2020-06-08T08:03:55Z,2020-06-07T09:34:00Z,2020-06-08T00:45:00Z,2020-06-08T01:45:00Z,2020-06-08T08:00:00Z,7
94,2020-06-09,di,2020-06-09T07:17:09Z,2020-06-08T08:00:00Z,2020-06-09T01:16:00Z,2020-06-09T02:16:00Z,2020-06-09T06:35:00Z,4
94,2020-06-12,vr,2020-06-12T07:19:50Z,2020-06-11T06:30:00Z,2020-06-12T00:20:00Z,2020-06-12T01:20:00Z,2020-06-12T07:15:00Z,4
94,2020-06-17,wo,2020-06-17T07:29:46Z,2020-06-16T06:30:00Z,2020-06-16T22:28:00Z,2020-06-16T23:28:00Z,2020-06-17T06:20:00Z,7
94,2020-06-20,za,2020-06-20T11:08:19Z,2020-06-19T06:30:00Z,2020-06-20T00:07:00Z,2020-06-20T01:07:00Z,2020-06-20T09:30:00Z,7
95,2020-06-02,di,2020-06-02T07:59:56Z,2020-06-01T07:14:00Z,2020-06-01T22:00:00Z,2020-06-01T23:00:00Z,2020-06-02T08:00:00Z,7
95,2020-06-03,wo,2020-06-03T07:18:47Z,2020-06-02T08:00:00Z,2020-06-02T21:04:00Z,2020-06-02T22:04:00Z,2020-06-03T07:17:00Z,7
95,2020-06-04,do,2020-06-04T07:36:37Z,2020-06-03T07:17:00Z,2020-06-03T20:25:00Z,2020-06-03T21:25:00Z,2020-06-04T07:35:00Z,7
95,2020-06-05,vr,2020-06-05T07:32:10Z,2020-06-04T07:35:00Z,2020-06-04T21:30:00Z,2020-06-04T22:30:00Z,2020-06-05T07:31:00Z,7
95,2020-06-08,ma,2020-06-08T07:17:13Z,2020-06-07T09:58:00Z,2020-06-07T20:31:00Z,2020-06-07T21:31:00Z,2020-06-08T07:16:00Z,7
95,2020-06-09,di,2020-06-09T07:16:34Z,2020-06-08T07:16:00Z,2020-06-08T20:35:00Z,2020-06-08T21:35:00Z,2020-06-09T07:15:00Z,7
95,2020-06-10,wo,2020-06-10T07:59:57Z,2020-06-09T07:15:00Z,2020-06-09T21:39:00Z,2020-06-09T22:39:00Z,2020-06-10T07:59:00Z,7
95,2020-06-11,do,2020-06-11T07:28:14Z,2020-06-10T07:59:00Z,2020-06-10T21:34:00Z,2020-06-10T22:34:00Z,2020-06-11T07:27:00Z,7
95,2020-06-14,zo,2020-06-14T11:01:07Z,2020-06-13T09:58:00Z,2020-06-14T00:00:00Z,2020-06-14T01:00:00Z,2020-06-14T10:17:00Z,7
95,2020-06-15,ma,2020-06-15T07:28:10Z,2020-06-14T10:17:00Z,2020-06-14T20:30:00Z,2020-06-14T21:30:00Z,2020-06-15T07:27:00Z,7
95,2020-06-16,di,2020-06-16T08:21:41Z,2020-06-15T07:27:00Z,2020-06-15T21:21:00Z,2020-06-15T22:21:00Z,2020-06-16T08:21:00Z,7
95,2020-06-17,wo,2020-06-17T07:25:52Z,2020-06-16T08:21:00Z,2020-06-16T21:49:00Z,2020-06-16T22:49:00Z,2020-06-17T07:25:00Z,7
95,2020-06-20,za,2020-06-20T11:07:19Z,2020-06-19T07:14:00Z,2020-06-19T22:34:00Z,2020-06-19T23:34:00Z,2020-06-20T10:02:00Z,7
97,2020-06-02,di,2020-06-02T07:48:15Z,2020-06-01T06:18:00Z,2020-06-01T21:00:00Z,2020-06-01T22:00:00Z,2020-06-02T07:00:00Z,4
97,2020-06-03,wo,2020-06-03T07:29:16Z,2020-06-02T07:00:00Z,2020-06-02T20:40:00Z,2020-06-02T21:40:00Z,2020-06-03T07:10:00Z,4
97,2020-06-04,do,2020-06-04T07:37:43Z,2020-06-03T07:10:00Z,2020-06-03T20:50:00Z,2020-06-03T21:50:00Z,2020-06-04T07:05:00Z,4
97,2020-06-05,vr,2020-06-05T07:28:57Z,2020-06-04T07:05:00Z,2020-06-04T20:30:00Z,2020-06-04T21:30:00Z,2020-06-05T07:00:00Z,4
97,2020-06-06,za,2020-06-06T10:48:11Z,2020-06-05T07:00:00Z,2020-06-05T21:30:00Z,2020-06-05T22:30:00Z,2020-06-06T07:45:00Z,4
97,2020-06-07,zo,2020-06-07T10:57:39Z,2020-06-06T07:45:00Z,2020-06-06T21:35:00Z,2020-06-06T22:35:00Z,2020-06-07T08:40:00Z,4
97,2020-06-08,ma,2020-06-08T07:25:37Z,2020-06-07T08:40:00Z,2020-06-07T21:15:00Z,2020-06-07T22:15:00Z,2020-06-08T07:02:00Z,4
97,2020-06-09,di,2020-06-09T07:27:30Z,2020-06-08T07:02:00Z,2020-06-08T21:00:00Z,2020-06-08T22:00:00Z,2020-06-09T07:02:00Z,4
97,2020-06-10,wo,2020-06-10T07:19:42Z,2020-06-09T07:02:00Z,2020-06-09T21:00:00Z,2020-06-09T22:00:00Z,2020-06-10T07:03:00Z,4
97,2020-06-11,do,2020-06-11T07:32:17Z,2020-06-10T07:03:00Z,2020-06-10T20:45:00Z,2020-06-10T21:45:00Z,2020-06-11T07:02:00Z,4
97,2020-06-12,vr,2020-06-12T07:34:33Z,2020-06-11T07:02:00Z,2020-06-11T20:50:00Z,2020-06-11T21:50:00Z,2020-06-12T06:25:00Z,4
97,2020-06-13,za,2020-06-13T10:53:24Z,2020-06-12T06:25:00Z,2020-06-12T21:45:00Z,2020-06-12T22:45:00Z,2020-06-13T06:56:00Z,1
97,2020-06-14,zo,2020-06-14T10:50:12Z,2020-06-13T06:56:00Z,2020-06-13T21:46:00Z,2020-06-13T22:46:00Z,2020-06-14T08:30:00Z,4
97,2020-06-15,ma,2020-06-15T07:25:11Z,2020-06-14T08:30:00Z,2020-06-14T21:30:00Z,2020-06-14T22:30:00Z,2020-06-15T06:50:00Z,4
97,2020-06-16,di,2020-06-16T07:19:02Z,2020-06-15T06:50:00Z,2020-06-15T20:50:00Z,2020-06-15T21:50:00Z,2020-06-16T05:59:00Z,4
97,2020-06-17,wo,2020-06-17T07:26:04Z,2020-06-16T05:59:00Z,2020-06-16T20:55:00Z,2020-06-16T21:55:00Z,2020-06-17T06:50:00Z,4
97,2020-06-18,do,2020-06-18T07:17:14Z,2020-06-17T06:50:00Z,2020-06-17T21:15:00Z,2020-06-17T22:15:00Z,2020-06-18T05:52:00Z,4
97,2020-06-19,vr,2020-06-19T07:16:21Z,2020-06-18T05:52:00Z,2020-06-18T21:30:00Z,2020-06-18T22:30:00Z,2020-06-19T06:00:00Z,4
97,2020-06-20,za,2020-06-20T10:44:31Z,2020-06-19T06:00:00Z,2020-06-19T21:30:00Z,2020-06-19T22:30:00Z,2020-06-20T06:00:00Z,4
97,2020-06-21,zo,2020-06-21T10:38:27Z,2020-06-20T06:00:00Z,2020-06-20T21:47:00Z,2020-06-20T22:47:00Z,2020-06-21T07:43:00Z,4
97,2020-06-22,ma,2020-06-22T07:27:59Z,2020-06-21T07:43:00Z,2020-06-21T20:52:00Z,2020-06-21T21:52:00Z,2020-06-22T06:54:00Z,4
98,2020-06-03,wo,2020-06-03T08:05:25Z,2020-06-02T07:10:00Z,2020-06-03T04:05:00Z,2020-06-03T05:05:00Z,2020-06-03T08:05:00Z,4
98,2020-06-04,do,2020-06-04T07:21:08Z,2020-06-03T08:05:00Z,2020-06-04T01:26:00Z,2020-06-04T02:26:00Z,2020-06-04T07:20:00Z,4
98,2020-06-07,zo,2020-06-07T10:57:55Z,2020-06-06T04:44:00Z,2020-06-07T03:57:00Z,2020-06-07T04:57:00Z,2020-06-07T10:57:00Z,5
98,2020-06-13,za,2020-06-13T10:46:12Z,2020-06-12T07:10:00Z,2020-06-13T01:45:00Z,2020-06-13T02:45:00Z,2020-06-13T05:30:00Z,3
98,2020-06-20,za,2020-06-20T10:58:20Z,2020-06-19T07:10:00Z,2020-06-20T02:46:00Z,2020-06-20T03:46:00Z,2020-06-20T06:30:00Z,4
99,2020-06-02,di,2020-06-02T08:18:18Z,2020-06-01T07:35:00Z,2020-06-01T21:15:00Z,2020-06-01T22:15:00Z,2020-06-02T08:07:00Z,4
99,2020-06-04,do,2020-06-04T07:52:05Z,2020-06-03T07:35:00Z,2020-06-03T21:00:00Z,2020-06-03T22:00:00Z,2020-06-04T07:46:00Z,3
99,2020-06-05,vr,2020-06-05T07:54:42Z,2020-06-04T07:46:00Z,2020-06-04T22:00:00Z,2020-06-04T23:00:00Z,2020-06-05T07:52:00Z,5
99,2020-06-06,za,2020-06-06T11:00:55Z,2020-06-05T07:52:00Z,2020-06-05T22:45:00Z,2020-06-05T23:45:00Z,2020-06-06T09:15:00Z,6
99,2020-06-11,do,2020-06-11T07:48:49Z,2020-06-10T07:35:00Z,2020-06-10T21:15:00Z,2020-06-10T22:15:00Z,2020-06-11T07:45:00Z,4
